run,run_id,step_key,training_step,val/avg_group_performance_post_filter,val/avg_group_performance_pre_filter,scores,val/sequence_lengths,tools/aggregate/avg_calls_per_rollout,tools/aggregate/failure_rate,debug/dppo_mask_frac_kept,debug/vllm_vs_local_logprob_diff_mean,debug/vllm_local_reverse_kl,debug/vllm_vs_local_logprob_diff_max,debug/vllm_vs_local_logprob_diff_std
sgd-control,o55y4lhh,training_step,171,0.25679346919059753,0.25679346919059753,0.48828125,19581.8984375,38.73046875,0.001311144675128162,0.9999097542495974,0.010357380611822009,0.0003178595106874127,0.4237406253814697,0.02408745849970728
sgd-control,o55y4lhh,training_step,172,0.5104166865348816,0.5104166865348816,0.70703125,16713.12890625,29.5625,0.0031712474301457405,0.9999353194265455,0.008902652596589178,0.00011358632067981489,0.4661813974380493,0.02414787351153791
sgd-control,o55y4lhh,training_step,173,0.47159090638160706,0.47159090638160706,0.6484375,19443.16796875,33.8984375,0.0014980409760028124,0.9999493039021929,0.009887828637147322,7.401124867101316e-05,0.5530711226165295,0.025954701588489115
sgd-control,o55y4lhh,training_step,174,0.5062500238418579,0.5062500238418579,0.69921875,13012.15234375,26.94140625,0.001884877448901534,0.999961514400142,0.011678169074002653,9.944176112242076e-05,0.5170307382941246,0.027588615543209016
sgd-control,o55y4lhh,training_step,175,0.5178571343421936,0.5178571343421936,0.78125,10877.359375,21.34765625,0.0009149130783043802,0.9999372531895694,0.009366841259179637,4.213642478134716e-05,0.5148505941033363,0.025426656124182045
sgd-control,o55y4lhh,training_step,176,0.512499988079071,0.512499988079071,0.65625,12190.69921875,27.44921875,0.0008538494585081935,0.9999583679487095,0.01057329773902893,0.00016307344023402948,0.5982885509729385,0.026773081626743078
sgd-control,o55y4lhh,training_step,177,0.546875,0.546875,0.71875,13440.296875,23.078125,0.0016926202224567533,0.9999446781465245,0.006453273672377691,0.0001854413829960322,0.3681636080145836,0.019996154122054577
sgd-control,o55y4lhh,training_step,178,0.6651785969734192,0.6651785969734192,0.6640625,14333.95703125,29.0859375,0.0014773032162338495,0.9999324524296206,0.008880723005859181,0.00026175757750479534,0.48328739404678345,0.023939990787766874
sgd-control,o55y4lhh,training_step,179,0.3482142984867096,0.3482142984867096,0.5390625,17918.4765625,25.59375,0.0004578754596877843,0.9998968198521158,0.008223981218179688,0.00021906217762079905,0.5872876420617104,0.025137426680885255
sgd-control,o55y4lhh,training_step,180,0.3452380895614624,0.3452380895614624,0.65625,20136.29296875,26.66015625,0.002783882897347212,0.9999362915085092,0.006371642972226255,6.372385939812375e-05,0.45716236159205437,0.01986931706778705
sgd-control,o55y4lhh,training_step,181,0.22812500596046448,0.22812500596046448,0.28515625,20962.86328125,34.56640625,0.0014690925600007176,0.9999105466459208,0.008407990535488352,0.00012711265662801452,0.46059469506144524,0.021767277386970818
sgd-control,o55y4lhh,training_step,182,0.5568181872367859,0.5568181872367859,0.640625,14064.859375,27.328125,0.003859348129481077,0.999938320634319,0.007842859689844772,0.00016532780500710942,0.5514786541461945,0.021964916959404945
sgd-control,o55y4lhh,training_step,183,0.5494791865348816,0.5494791865348816,0.82421875,11336.90234375,25.046875,0.0001559575757710263,0.9999437530690813,0.008387733527342789,7.72420731323109e-05,0.44240476563572884,0.023742439108900726
sgd-control,o55y4lhh,training_step,184,0.587890625,0.587890625,0.67578125,11321.44140625,22.8671875,0.00017082337581086904,0.9999471309230452,0.008476456860080361,0.00026282557865897616,0.44843391329050064,0.0237502510426566
sgd-control,o55y4lhh,training_step,185,0.42656248807907104,0.42656248807907104,0.56640625,20763.02734375,29.08203125,0.0022834117989987135,0.999923798842465,0.007784818299114704,0.00027919784042751417,0.3851604796946049,0.02158697519917041
sgd-control,o55y4lhh,training_step,186,0.39945653080940247,0.39945653080940247,0.5234375,17200.02734375,33.51953125,0.005710290279239416,0.9999498124419837,0.009231151052517816,0.00013573085914231342,0.4460199810564518,0.022414554026909173
sgd-control,o55y4lhh,training_step,187,0.4154411852359772,0.4154411852359772,0.5078125,14350.0078125,26.8046875,0.003351792460307479,0.9999445606048719,0.010860635957214981,0.00013706135712254763,0.5103763937950134,0.026539587997831404
sgd-control,o55y4lhh,training_step,188,0.6223958134651184,0.6223958134651184,0.55859375,12888.171875,26.671875,0.0016110134311020374,0.9999498078489499,0.01055214399821125,0.00012878027814622328,0.5088517814874649,0.02604202483780682
sgd-control,o55y4lhh,training_step,189,0.5909090638160706,0.5909090638160706,0.8125,8994.734375,19.62890625,0.0017910447204485536,0.99992343712923,0.00820595322875306,-5.624592620279145e-05,0.5641748234629631,0.024911218788474798
sgd-control,o55y4lhh,training_step,190,0.5568181872367859,0.5568181872367859,0.765625,10155.83984375,20.98828125,0.0018611575942486525,0.9999264044169313,0.009109429782256484,-1.0813548669830197e-05,0.6021893136203289,0.025872629950754344
sgd-control,o55y4lhh,training_step,191,0.4661458432674408,0.4661458432674408,0.57421875,15157.02734375,23.54296875,0.001659200293943286,0.9999319203657362,0.0087201468704734,9.224090517356842e-05,0.5309942811727524,0.025445263949222863
sgd-control,o55y4lhh,training_step,192,0.7276785969734192,0.7276785969734192,0.7734375,14337.88671875,23.4375,0.0005000000237487257,0.9999410642000545,0.007950790779432282,0.00010077487394255513,0.4754742309451103,0.024133466300554574
sgd-control,o55y4lhh,training_step,193,0.6129807829856873,0.6129807829856873,0.74609375,13693.5625,27.36328125,0,0.9999641568452071,0.011190143472049385,0.00030952477945334067,0.5486707612872124,0.026341676013544202
sgd-control,o55y4lhh,training_step,194,0.5227272510528564,0.5227272510528564,0.6875,14966.3515625,30.1640625,0.0006475006230175495,0.999939289107054,0.009459687833441421,0.00017654223097451904,0.548955075442791,0.024556603166274726
sgd-control,o55y4lhh,training_step,195,0.578125,0.578125,0.5703125,20064.49609375,34.0078125,0.0012634964659810066,0.9999314735152204,0.00900708173867315,6.443167771408298e-05,1.5689504314213991,0.03094024513848126
sgd-control,o55y4lhh,training_step,196,0.6654411554336548,0.6654411554336548,0.6640625,17313,30.40625,0.0006423432496376336,0.9999409888722909,0.008391213210416026,0.0001615654884972173,0.49474357068538666,0.022093614912591875
sgd-control,o55y4lhh,training_step,197,0.3211805522441864,0.3211805522441864,0.34765625,21079.984375,37.125,0.0021043771412223577,0.9999381463313675,0.009189457108732313,0.00013520271633638004,0.5056381672620773,0.02522068819962442
sgd-control,o55y4lhh,training_step,198,0.4583333432674408,0.4583333432674408,0.5625,19869.65625,36.6953125,0.00287417508661747,0.9999262953960868,0.009386916091898456,0.00019520412570273038,0.4614045098423958,0.023095622193068266
sgd-control,o55y4lhh,training_step,199,0.5275735259056091,0.5275735259056091,0.62109375,17835.0078125,31.2421875,0.002000500215217471,0.9999427937155243,0.008868317119777203,0.00023731907930368834,0.5004822425544262,0.02335681626573205
sgd-control,o55y4lhh,training_step,200,0.34375,0.34375,0.4765625,22199.0234375,30.71875,0.004196337889879942,0.9999156896093193,0.008627127768704668,0.00013673726112983786,0.370237834751606,0.020876313908956945
